epoch,train_loss,train_rmse,train_mae
0.0,10319.7578125,45.48912048339844,43.54156494140625
1.0,29.37012481689453,5.206478118896484,4.001401424407959
2.0,4.746804237365723,2.0545952320098877,1.1398364305496216
3.0,3.0698938369750977,1.6334779262542725,0.892569899559021
4.0,1.9730454683303833,1.313550591468811,0.7660125494003296
